Kingdom,Phylum,Class,AlgalGroup,Genus,Species,Taxon,CurrentTaxon,Authority,AuthoritySource,SynonymAuthority,SynonymAuthoritySource,TaxonomicClassificationSource,GrowthHabit,HabitatType,SalinityRange
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Gyrodinium,spirale,Gyrodinium spirale,None,(Bergh) Kofoid and Swezy,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Hemidinium,sp.,Hemidinium sp.,None,Stein,Wehr and Sheath 2003,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Heterocapsa,rotundata,Heterocapsa rotundata,None,(Lohmann) G. Hansen,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Heterocapsa,sp.,Heterocapsa sp.,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Heterocapsa,triquetra,Heterocapsa triquetra,Kryptoperidinium triquetrum,(Ehrenberg) F. Stein,www.algaebase.org,"(Ehrenberg) U. Tillmann, M. Gottschling, M. Elbr�chter, W.-H.Kusber and M. Hoppenrath",www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Karenia,mikimotoi,Karenia mikimotoi,None,(Miyake and Kominami ex Oda) Gert Hansen and Moestrup,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Karlodinium,sp.,Karlodinium sp.,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Karlodinium,veneficum,Karlodinium veneficum,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Katodinium,glaucum,Katodinium glaucum,Lebouridinium glaucum,(Lebour) Loeblich III,www.algaebase.org,"(Lebour) F. Gómez, H. Takayam, D. Moreira and P. López-García",www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Katodinium,sp.,Katodinium sp.,None,Fott,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Kofoidinium,sp.,Kofoidinium sp.,None,Pavillard,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Lebouridinium,glaucum,Lebouridinium glaucum,None,"(Lebour) F. Gómez, H. Takayam, D. Moreira and P. López-García",www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Massartia,sp.,Massartia sp.,Katodinium sp.,Conrad,Wehr and Sheath 2003,Fott,Wehr and Sheath 2003,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Mesoporos,perforatus,Mesoporos perforatus,None,(Gran) Lillick,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,brackish to marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Nematopsides,vigilans,Nematopsides vigilans,None,(Marshall) Gruet,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Noctiluca,scintillans,Noctiluca scintillans,None,(Macartney) Kofoid and Swezy,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Oblea,rotunda,Oblea rotunda,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Ornithocercus,sp.,Ornithocercus sp.,None,Stein,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Oxyphysis,oxytoxoides,Oxyphysis oxytoxoides,Phalacroma oxytoxoides,Kofoid,www.algaebase.org,"(Kofoid) F. Gomez, P. Lopez-Garcia and D. Moreira",www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Oxyphysis,sp.,Oxyphysis sp.,Phalacroma sp.,Kofoid,www.algaebase.org,Stein,www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Oxytoxum,gracile,Oxytoxum gracile,None,Schiller,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Oxytoxum,milneri,Oxytoxum milneri,Corythodinium milneri,G. Murray and Whitting,www.algaebase.org,(G. Murray and Whitting) F. Gom�z,www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Oxytoxum,sp.,Oxytoxum sp.,None,Stein,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Pentapharsodinium,dalei,Pentapharsodinium dalei,None,Indelicato and A.R. Loeblich,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridiniopsis,cunningtonii,Peridiniopsis cunningtonii,None,Lemmermann,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridiniopsis,sp.,Peridiniopsis sp.,None,Lemmermann,Wehr and Sheath 2003,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridinium,cinctum,Peridinium cinctum,None,(O.F. M�ller) Ehrenberg,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridinium,quadridentatum,Peridinium quadridentatum,None,,,,,,,,
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridinium,inconspicuum,Peridinium inconspicuum,Parvodinium inconspicuum,Lemmermann,www.algaebase.org,(Lemmermann) Carty,www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridinium,limbatum,Peridinium limbatum,None,(A. Stokes) Lemmerman,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridinium,lomnickii,Peridinium lomnickii,Chimonodinium lomnickii,Woloszynska,www.algaebase.org,"(Woloszynska) Craveiro, Calado, Daugbjerg, Gert Hansen and Moestrup",www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridinium,sp.,Peridinium sp.,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridinium,willei,Peridinium willei,None,Huitfeld-Kaas,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Phalacroma,oxytoxoides,Phalacroma oxytoxoides,None,"(Kofoid) F. Gomez, P. Lopez-Garcia and D. Moreira",www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Phalacroma,sp.,Phalacroma sp.,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Pheopolykrikos,sp.,Pheopolykrikos sp.,None,Chatton,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Polykrikos,schwartzii,Polykrikos schwartzii,None,B�tschli,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Preperidinium,meunieri,Preperidinium meunieri,None,(Pavillard) Elbr�chter,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Prorocentrum,aporum,Prorocentrum aporum,None,(Schiller) J.D. Dodge,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Prorocentrum,cordatum,Prorocentrum cordatum,None,(Ostenfeld) J.D. Dodge,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Prorocentrum,gracile,Prorocentrum gracile,None,Sh�tt,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Prorocentrum,micans,Prorocentrum micans,None,Ehrenberg,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Prorocentrum,minimum,Prorocentrum minimum,Prorocentrum cordatum,(Pavillard) J. Schiller,www.algaebase.org,(Ostenfeld) J.D. Dodge,www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Prorocentrum,sp.,Prorocentrum sp.,None,C.G. Ehrenberg,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic or benthic,brackish to marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Prorocentrum,triestinum,Prorocentrum triestinum,None,J. Schiller,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,americanum,Protoperidinium americanum,None,(Gran and Braarud) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,bipes,Protoperidinium bipes,None,(Paulsen) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,brevipes,Protoperidinium brevipes,None,(Paulsen) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,claudicans,Protoperidinium claudicans,None,(Paulsen) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,conicoides,Protoperidinium conicoides,None,(Paulsen) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,conicum,Protoperidinium conicum,None,(Gran) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,deficiens,Protoperidinium deficiens,None,(Meunier) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,depressum,Protoperidinium depressum,None,(Bailey) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,divergens,Protoperidinium divergens,None,(Ehrenberg) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,excentricum,Protoperidinium excentricum,None,(Paulsen) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,leonis,Protoperidinium leonis,None,(Pavillard) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,pallidum,Protoperidinium pallidum,None,(Ostenfeld) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,pellucidum,Protoperidinium pellucidum,None,Bergh ex Loeblich Jr. and Loeblich III,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,pentagonum,Protoperidinium pentagonum,None,(Gran) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,sp.,Protoperidinium sp.,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Protoperidinium,steinii,Protoperidinium steinii,None,(J�rgensen) Balech,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Pyrocystis,sp.,Pyrocystis sp.,None,Wyville-Thompson,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Pyrophacus,horologium,Pyrophacus horologium,None,Stein,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Scrippsiella,sp.,Scrippsiella sp.,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Scrippsiella,trochoidea,Scrippsiella trochoidea,Scrippsiella acuminata,(F. Stein) A.R. Loeblich III,www.algaebase.org,"(Ehrenberg) Kretschmann, Elbr�chter, Zinssmeister, S. Soehner, Kirsch, Kusber and Gottschling",www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Spatulodinium,sp.,Spatulodinium sp.,None,J. Cachon and M. Cachon,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Takayama,pulchella,Takayama pulchella,None,"(Larsen) M.F. Salas, Bolch and Hallegraeff",www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Torodinium,robustum,Torodinium robustum,None,Kofoid and Swezy,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Tripos,furca,Tripos furca,None,Unknown,www.algaebase.org,Unknown,www.algaebase.org,Unknown,,,
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Tripos,fusus,Tripos fusus,None,(Ehrenberg) F. Gómez,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Tripos,lineatus,Tripos lineatus,None,(Ehrenberg) F. Gómez,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Tripos,minutus,Tripos minutus,None,(J�rgensen) F. Gómez,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Unknown dinoflagellate,dinoflagellate,Unknown dinoflagellate,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,unknown,unknown,unknown
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Warnowia,parva,Warnowia parva,None,(Lohmann) Lindemann,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Warnowia,rosea,Warnowia rosea,None,(Pouchet) J. Schiller,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Warnowia,sp.,Warnowia sp.,None,Lindemann,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Woloszynskia,coronata,Woloszynskia coronata,Tovellia coronata,(Woloszynska) R. H. Thompson,www.algaebase.org,"(Woloszynska) Moestrup, Lindberg and Daugbjerg",www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Woloszynskia,sp.,Woloszynskia sp.,None,Thompson,Wehr and Sheath 2003,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Euglena,acusformis,Euglena acusformis,Lepocinclis acus,J. Schiller,www.algaebase.org,(O.F. M�ller) B. Marin and Melkonian,www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Euglena,agilis,Euglena agilis,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Euglena,deses,Euglena deses,None,Ehrenberg,Wehr and Sheath 2003,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Euglena,elastica,Euglena elastica,None,Prescott,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Euglena,gracilis,Euglena gracilis,None,Klebs,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Euglena,sp.,Euglena sp.,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Euglena,viridis,Euglena viridis,None,(O.F. M�ller) Ehrenberg,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Euglenaformis,proxima,Euglenaformis proxima,None,(P.A. Dangeard) M.S. Bennett and Triemer,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Euglenaria,anabaena,Euglenaria anabaena,None,(Mainx) Karnkowska-Ishikawa and E.W. Linton,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Eutreptia,lanowii,Eutreptia lanowii,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,brackish to marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Eutreptia,sp.,Eutreptia sp.,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,brackish to marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Eutreptiella,braarudii,Eutreptiella braarudii,None,Throndsen,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Eutreptiella,cornubiense,Eutreptiella cornubiense,None,Butcher,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Eutreptiella,eupharyngea,Eutreptiella eupharyngea,None,Moestrup and R.E. Norris,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Eutreptiella,gymnastica,Eutreptiella gymnastica,None,Throndsen,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Eutreptiella,sp.,Eutreptiella sp.,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Lepocinclis,acus,Lepocinclis acus,None,(O.F. M�ller) Marin and Melkonian,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Lepocinclis,sp.,Lepocinclis sp.,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,freshwater to brackish
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Monomorphina,pyrum,Monomorphina pyrum,None,(Ehrenberg) Mereschkowski,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Monomorphina,sp.,Monomorphina sp.,None,Mereschkowsky,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Phacus,caudatus,Phacus caudatus,None,H�bner,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Phacus,orbicularis,Phacus orbicularis,None,,,,,,,,
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Phacus,nordstedtii,Phacus nordstedtii,Monomorphina nordstedtii,Lemmerman,www.algaebase.org,(Lemmermann) T.G. Popova,www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Phacus,parvulus,Phacus parvulus,None,G.A. Klebs,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Phacus,sp.,Phacus sp.,None,Dujardin,Wehr and Sheath 2003,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Phacus,tortus,Phacus tortus,None,(Lemmerman) Skvortzov,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Strombomonas,acuminatus,Strombomonas acuminatus,None,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Strombomonas,rotunda,Strombomonas rotunda,None,(Playfair) Deflandre,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Strombomonas,sp.,Strombomonas sp.,None,Deflandre,Wehr and Sheath 2003,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,abrupta,Trachelomonas abrupta,None,Svirenko,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,acanthostoma,Trachelomonas acanthostoma,None,,,,,,,,
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,rugulosa,Trachelomonas rugulosa,None,,,,,,,,
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,granulata,Trachelomonas granulata,None,,,,,,,,
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,globularis,Trachelomonas globularis,None,,,,,,,,
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,cylindrica,Trachelomonas cylindrica,None,Unknown,www.algaebase.org,Unknown,www.algaebase.org,Unknown,,,
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,hispida,Trachelomonas hispida,None,(Perty) F. Stein,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,oblonga,Trachelomonas oblonga,None,Lemmermann,www.algaebase.org,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
